Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Allergen information (product.metafields.shopify.allergen-information),Dietary preferences (product.metafields.shopify.dietary-preferences),Fat content (product.metafields.shopify.fat-content),Flavor (product.metafields.shopify.flavor),Flour/Grain type (product.metafields.shopify.flour-grain-type),Food product form (product.metafields.shopify.food-product-form),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
,Lake Stevens Home Delivery Fee,,My Store,,General,General,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$4.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-swg-delivery-fee-lake-stevens-5086d.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-swg-delivery-fee-lake-stevens-5086d.jpg,,,,
,Monroe Home Delivery Fee,,My Store,,General,General,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$4.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-swg-delivery-fee-monroe-home-66957.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-swg-delivery-fee-monroe-home-66957.jpg,,,,
,Rin Bar - 250gm,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$1.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901030658709.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/8901030658709.jpg,,,,
,Hem Veer Hanuman - 20ct,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$1.49,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Brass Standing Lamp - 7.5 Inches,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$19.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Charminar Fine Camphor - 400gm,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$20.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Radha Krishna Keychain,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$1.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Chhap Pooja Whole Soap - 100gm,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Divine Posters (9 Inch X 12 Inch) LL,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$3.49,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Surco Kiran Carrom Board 2Pcs,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$69.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Khushboo Camphor - 50gm,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$4.49,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Chandan Powder - Red,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$2.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Star Cube  100's,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$5.49,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Divine Posters (9 Inch X 12 Inch) MM,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$3.49,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,"Wooden Belan - 15"" inches",,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$6.59,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,"Divine Posters - ( 14""*20"" inches ) V",,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$5.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Shiva Keychain,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$1.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Dettol Original Soap  150gm,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Broom Vietnamese,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$5.79,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Cricket Practice Kit,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$70.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Organic Ancient Veda Soft Black,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$5.49,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Dettol Liquid - 500ml,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$7.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Naphthalene Balls White -200g,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$2.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Pooja Cloth White,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$4.39,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Durga Keychain,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$1.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Laxman Reka  72pcs,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Haldi/Kumkum - 1oz,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$2.49,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Carrom Board Precise Ameture,,My Store,,Household,Household,TRUE,count,,,,,,,,,,0,shopify,100,deny,manual,$109.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Hari Darsan Delux Dhoop,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$1.49,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,"Katori - 4.5""",,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$2.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Generic Plastic Brooms,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$6.29,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Divine Posters (9 Inch X 12 Inch) PP,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$3.49,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Charminar Fine Camphor - 400gm,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$20.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Sai Baba KeyChain,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$1.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Laxmi Keychain,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$1.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Rangoli Colours Kit,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$8.79,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Camphor Tablets - 50gms,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$5.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Pitambari Powder 150gm,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$2.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Chic Cube  100's,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$8.79,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Divine Posters (9 Inch X 12 Inch) Q,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$3.79,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Khushboo Camphor (Smooke less) - 50 gms,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$4.69,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,"Divine Posters - ( 14""*20"" inches ) Z",,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$5.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,"Stainless Steel Thali 12""",,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$10.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Divine Posters (9 Inch X 12 Inch) F,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$3.49,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Hanuman KeyChain,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$1.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Carrom Board Excel- 76 x 76,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$87.89 /Count,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Divine Camphor - 20gm,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$2.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Khushboo Camphor - 100gm,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$6.49,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Match Sticks 250CT ( Pack Of 2),,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$3.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Surf Excel Bar - 250gm,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$2.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Surf Excel Bar - 95gm,,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$1.49,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Match Sticks 32CT( Pack Of 10),,My Store,,Household,Household,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,$3.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Rakhi #2 (1 Piece),,My Store,,Festival,Festival,TRUE,Piece,,,,,,,,,,0,shopify,100,deny,manual,$4.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-kerala-mixture-ak-snack-737-dd564.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-kerala-mixture-ak-snack-737-dd564.jpg,Piece,,,
,Ganesh Clay Idol Eco 12 Inch,,My Store,,Festival,Festival,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,29.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891920012-b2119.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-250891920012-b2119.jpg,,,,
,Neon Sparklers 5Piece/Pack,,My Store,,Festival,Festival,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,3.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-687985310616-67f52.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-687985310616-67f52.jpg,,,,
,Rakhi #3 (1 Piece),,My Store,,Festival,Festival,TRUE,Piece,,,,,,,,,,0,shopify,100,deny,manual,$4.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246288628-db93d.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-723246288628-db93d.jpg,Piece,,,
,Rakhi #1 (1 Piece),,My Store,,Festival,Festival,TRUE,Piece,,,,,,,,,,0,shopify,100,deny,manual,$4.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_b34458bb-1b32-3223-2085-678b0c55b852-ecd02.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-product_b34458bb-1b32-3223-2085-678b0c55b852-ecd02.jpg,Piece,,,
,Rakhi #4 (1 Piece),,My Store,,Festival,Festival,TRUE,Piece,,,,,,,,,,0,shopify,100,deny,manual,$4.99,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-snack-boondi-masala-haldiram-ef63a.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/swagathgroceryrestaurant-snack-boondi-masala-haldiram-ef63a.jpg,Piece,,,
,TNT Lighting Flash 1 Pack,,My Store,,Festival,Festival,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,2.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Morning Glory 6 Piece,,My Store,,Festival,Festival,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,2.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,TNT POP-ITS  1 Pack,,My Store,,Festival,Festival,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,2.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,TNT Tank with Sparks 1 Pack,,My Store,,Festival,Festival,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,3.49,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,TNT Sparklers Box (6 Pack),,My Store,,Festival,Festival,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,14.29,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,"Ganesh Idol 10""/2 Tones Colour Clay",,My Store,,Festival,Festival,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,29.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,"Ganesh Idol 15""/2 Tones Colour Clay",,My Store,,Festival,Festival,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,39.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,"Ganesh Idol 6""/2 Tones Colour Clay",,My Store,,Festival,Festival,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,14.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Showgun Pop Up,,My Store,,Festival,Festival,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,1.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Neon Planet 12 Piece (6Piece per Bag),,My Store,,Festival,Festival,TRUE,,,,,,,,,,,0,shopify,100,deny,manual,2.99,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,,,,,,,,,,,,,,,,,,,,https://www.swagathstores.com/images/ui-v2/nophoto-v2.svg,,,,
,Fancy Rakhi (1 Piece),,My Store,,Festival,Festival,TRUE,Piece,,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-1.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-1.jpg,Piece,,,
,Fancy Rakhi #10 (1 Piece),,My Store,,Festival,Festival,TRUE,Piece,,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-10-1p.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-10-1p.jpg,Piece,,,
,Fancy Rakhi #11 (1 Piece),,My Store,,Festival,Festival,TRUE,Piece,,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-11-1p.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-11-1p.jpg,Piece,,,
,Fancy Rakhi #12 (1 Piece),,My Store,,Festival,Festival,TRUE,Piece,,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-12-1p.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-12-1p.jpg,Piece,,,
,Fancy Rakhi #13 (1 Piece),,My Store,,Festival,Festival,TRUE,piece,,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-13-1p.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-13-1p.jpg,piece,,,
,Fancy Rakhi #2 (1 Piece),,My Store,,Festival,Festival,TRUE,Piece,,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-2-1p.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-2-1p.jpg,Piece,,,
,Fancy Rakhi #3 (1 Piece),,My Store,,Festival,Festival,TRUE,Piece,,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-3-1p.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-3-1p.jpg,Piece,,,
,Fancy Rakhi #4 (1 Piece),,My Store,,Festival,Festival,TRUE,Piece,,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-4-1p.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-4-1p.jpg,Piece,,,
,Fancy Rakhi #5 (1 Piece),,My Store,,Festival,Festival,TRUE,Piece,,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-5-1p.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-5-1p.jpg,Piece,,,
,Fancy Rakhi #6 (1 Piece),,My Store,,Festival,Festival,TRUE,Piece,,,,,,,,,,0,shopify,100,deny,manual,$3.29,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-6-1p.jpg,,,,,,,,,,,,,,,,,,,,,,,https://s3.us-west-2.amazonaws.com/www.gethomesome.com/productimages_tn/household-fancy-rakhi-6-1p.jpg,Piece,,,
